time,tasmin,tasmax,pr
2061-07-16,21.24,24.66,0.9
2061-07-17,21.55,25.57,0.02
2061-07-18,21.97,25.5,0.03
2061-07-19,22.97,26.13,0.0
2061-07-20,22.71,25.95,0.0
2061-07-21,22.26,26.38,0.1
2061-07-22,21.19,28.12,0.49
2061-07-23,16.57,24.69,0.0
2061-07-24,20.73,24.87,0.2
2061-07-25,21.17,24.89,0.03
2061-07-26,20.09,24.92,0.02
2061-07-27,19.58,24.66,0.02
2061-07-28,20.82,24.56,0.05
2061-07-29,22.01,25.5,0.32
2061-07-30,20.27,25.67,0.0
2061-07-31,20.18,25.92,0.01
2061-08-01,18.63,25.72,0.51
2061-08-02,20.22,24.86,1.12
2061-08-03,20.47,23.86,0.12
2061-08-04,20.71,24.44,0.03
2061-08-05,20.4,25.47,0.01
2061-08-06,20.35,26.03,0.0
2061-08-07,19.89,26.92,0.0
2061-08-08,19.32,23.36,0.0
2061-08-09,19.58,25.07,0.0
2061-08-10,20.35,25.86,0.0
2061-08-11,18.96,27.26,0.0
2061-08-12,19.64,23.67,0.01
2061-08-13,18.0,24.42,0.0
2061-08-14,18.29,24.7,0.01
2061-08-15,18.47,25.03,0.0
2061-08-16,20.38,25.26,0.11
2061-08-17,20.75,25.96,0.4
2061-08-18,19.68,25.87,0.43
2061-08-19,18.75,25.94,0.35
2061-08-20,19.33,27.59,0.0
2061-08-21,21.9,26.21,0.05
2061-08-22,21.48,26.58,4.54
2061-08-23,20.47,26.19,0.36
2061-08-24,20.65,26.44,0.57
2061-08-25,20.14,26.94,0.09
2061-08-26,21.25,26.54,0.67
2061-08-27,22.69,26.86,0.64
2061-08-28,22.24,26.72,0.14
2061-08-29,22.67,27.09,0.05
2061-08-30,22.08,27.01,0.0
2061-08-31,21.15,26.48,0.03
2061-09-01,18.33,26.65,0.01
2061-09-02,16.79,28.17,0.0
2061-09-03,15.79,22.95,0.0
2061-09-04,19.41,24.55,0.01
2061-09-05,19.52,24.76,0.02
2061-09-06,21.21,26.2,0.09
2061-09-07,22.41,26.37,0.03
2061-09-08,23.63,26.97,0.2
2061-09-09,23.29,27.58,0.01
2061-09-10,23.67,27.31,0.0
2061-09-11,19.47,27.49,0.83
2061-09-12,16.23,25.57,2.14
2061-09-13,15.71,23.85,0.0
2061-09-14,19.77,23.93,0.0
2061-09-15,19.78,24.74,0.0
2061-09-16,20.3,24.94,0.29
2061-09-17,21.61,26.16,0.13
2061-09-18,20.46,25.28,0.0
2061-09-19,19.63,25.65,0.02
2061-09-20,20.37,25.48,0.0
2061-09-21,21.15,26.16,0.05
2061-09-22,21.87,26.28,0.01
2061-09-23,22.03,26.84,11.31
2061-09-24,15.81,25.92,0.44
2061-09-25,14.38,24.09,0.0
2061-09-26,15.93,23.33,0.0
2061-09-27,18.38,23.52,0.0
2061-09-28,18.91,24.84,0.06
2061-09-29,20.78,25.76,0.52
2061-09-30,21.02,26.32,0.37
2061-10-01,20.88,26.62,0.75
2061-10-02,20.93,26.68,0.47
2061-10-03,21.23,26.76,0.0
2061-10-04,20.95,26.42,0.02
2061-10-05,20.43,26.27,0.0
2061-10-06,21.13,26.65,0.06
2061-10-07,19.62,26.02,0.0
2061-10-08,20.06,25.77,0.04
2061-10-09,19.02,25.68,0.01
2061-10-10,20.56,26.65,0.0
2061-10-11,17.75,24.64,0.0
2061-10-12,16.42,24.48,0.0
2061-10-13,16.47,24.93,0.0
2061-10-14,18.65,26.11,0.01
2061-10-15,20.82,25.86,0.0
2061-10-16,21.59,26.61,0.0
2061-10-17,21.83,27.14,0.05
2061-10-18,21.83,27.19,0.0
2061-10-19,21.94,28.05,0.53
2061-10-20,22.21,27.74,11.64
2061-10-21,21.87,25.33,1.16
2061-10-22,22.25,26.51,0.52
2061-10-23,23.2,26.98,9.0
2061-10-24,21.72,27.07,0.47
2061-10-25,22.69,28.7,0.25
2061-10-26,21.96,27.57,0.23
2061-10-27,22.14,26.49,2.68
2061-10-28,20.08,27.42,0.0
2061-10-29,20.03,26.59,0.0
2061-10-30,21.88,28.04,0.2
2061-10-31,23.95,28.62,0.13
2061-11-01,23.03,28.68,0.01
2061-11-02,21.48,28.58,0.0
2061-11-03,24.44,28.96,0.11
2061-11-04,25.06,29.5,0.4
2061-11-05,24.29,29.11,0.0
2061-11-06,25.08,29.38,0.01
2061-11-07,24.79,29.57,0.46
2061-11-08,24.54,29.38,0.02
2061-11-09,22.13,29.02,0.0
2061-11-10,23.23,28.75,0.03
2061-11-11,24.2,29.19,0.0
2061-11-12,21.87,29.01,0.0
2061-11-13,22.16,28.9,0.0
2061-11-14,23.87,29.15,0.0
2061-11-15,23.67,29.11,0.0
2061-11-16,23.16,29.39,0.0
2061-11-17,22.7,28.94,0.0
2061-11-18,23.23,28.75,0.0
2061-11-19,23.09,28.94,0.25
2061-11-20,23.73,28.82,0.03
2061-11-21,22.64,28.82,0.0
2061-11-22,23.97,28.77,0.64
2061-11-23,24.32,27.91,5.56
2061-11-24,24.21,26.98,12.04
2061-11-25,23.91,27.39,0.07
2061-11-26,23.97,28.17,0.2
2061-11-27,23.71,28.23,0.02
2061-11-28,23.75,29.07,0.07
2061-11-29,22.8,28.21,0.1
2061-11-30,23.19,28.29,1.84
2061-12-01,23.18,29.36,2.61
2061-12-02,23.78,31.52,0.0
2061-12-03,23.63,29.46,6.92
2061-12-04,23.72,28.76,0.06
2061-12-05,24.44,29.27,0.08
2061-12-06,23.27,28.96,0.01
2061-12-07,23.39,29.18,0.32
2061-12-08,24.25,29.77,0.02
2061-12-09,23.62,29.74,0.02
2061-12-10,24.87,30.87,0.09
2061-12-11,24.96,30.26,0.47
2061-12-12,25.65,30.68,0.12
2061-12-13,24.83,30.92,0.05
2061-12-14,24.31,30.47,0.0
2061-12-15,23.97,29.9,0.0
2061-12-16,24.67,30.0,0.0
2061-12-17,25.44,30.28,0.01
2061-12-18,25.52,30.72,0.22
2061-12-19,25.3,30.24,6.87
2061-12-20,25.49,29.66,11.39
2061-12-21,25.42,27.51,26.65
2061-12-22,26.07,28.77,1.06
2061-12-23,25.24,29.74,0.01
2061-12-24,24.59,29.61,4.67
2061-12-25,23.28,26.53,5.64
2061-12-26,21.38,27.34,0.26
2061-12-27,22.55,29.8,0.23
2061-12-28,23.68,29.86,0.09
2061-12-29,24.51,30.89,10.81
2061-12-30,23.91,29.52,0.16
2061-12-31,24.66,29.78,1.02
2062-01-01,24.04,28.73,9.21
2062-01-02,23.02,29.41,0.0
