time,tasmin,tasmax,pr
2031-09-15,10.77,20.71,0.0
2031-09-16,10.67,25.18,3.13
2031-09-17,4.26,15.43,0.63
2031-09-18,4.88,16.98,0.0
2031-09-19,6.37,18.0,0.0
2031-09-20,10.6,20.19,0.59
2031-09-21,8.51,20.55,0.09
2031-09-22,9.75,19.59,0.0
2031-09-23,13.37,22.86,8.17
2031-09-24,9.17,19.37,4.66
2031-09-25,13.84,22.16,0.15
2031-09-26,10.04,21.13,0.0
2031-09-27,9.66,20.46,9.04
2031-09-28,3.61,17.21,0.02
2031-09-29,6.12,17.84,0.0
2031-09-30,9.39,19.85,0.0
2031-10-01,13.58,23.35,5.83
2031-10-02,4.54,20.11,6.94
2031-10-03,4.96,13.92,0.58
2031-10-04,5.75,15.21,0.01
2031-10-05,6.48,18.39,0.0
2031-10-06,7.89,19.33,0.01
2031-10-07,12.34,21.87,0.0
2031-10-08,15.7,28.02,0.16
2031-10-09,6.51,21.34,0.0
2031-10-10,7.68,21.04,0.0
2031-10-11,12.01,23.28,0.0
2031-10-12,9.33,28.42,0.95
2031-10-13,7.04,17.58,0.0
2031-10-14,8.54,20.93,0.0
2031-10-15,14.14,24.7,0.0
2031-10-16,18.57,29.05,0.0
2031-10-17,20.82,28.6,0.0
2031-10-18,19.5,31.89,2.1
2031-10-19,10.81,25.58,1.71
2031-10-20,9.04,22.99,0.0
2031-10-21,11.85,22.41,0.01
2031-10-22,15.54,26.11,0.0
2031-10-23,14.32,28.62,0.38
2031-10-24,4.52,17.4,0.22
2031-10-25,5.94,17.78,0.0
2031-10-26,9.52,19.77,0.02
2031-10-27,9.4,19.8,0.06
2031-10-28,7.94,22.67,0.0
2031-10-29,9.76,22.5,0.0
2031-10-30,10.31,23.71,0.0
2031-10-31,14.89,26.04,0.0
2031-11-01,21.13,31.4,0.0
2031-11-02,16.38,36.42,2.38
2031-11-03,12.0,24.86,3.6
2031-11-04,12.08,21.19,0.34
2031-11-05,10.87,25.3,0.01
2031-11-06,14.88,26.73,0.0
2031-11-07,24.54,33.53,0.0
2031-11-08,20.39,36.65,15.98
2031-11-09,19.17,33.14,6.06
2031-11-10,11.89,21.91,35.82
2031-11-11,9.98,18.65,0.42
2031-11-12,9.0,22.0,0.0
2031-11-13,8.64,24.9,0.0
2031-11-14,12.04,24.78,0.0
2031-11-15,16.57,28.11,0.0
2031-11-16,19.98,31.64,0.0
2031-11-17,24.3,34.06,0.68
2031-11-18,16.79,33.31,9.26
2031-11-19,18.02,31.1,0.31
2031-11-20,18.42,32.55,0.6
2031-11-21,13.8,32.27,0.26
2031-11-22,13.79,28.66,0.0
2031-11-23,16.0,28.06,0.0
2031-11-24,17.02,30.36,0.0
2031-11-25,23.27,35.75,0.0
2031-11-26,24.84,41.22,0.0
2031-11-27,31.06,43.35,0.01
2031-11-28,25.34,40.79,0.29
2031-11-29,21.93,35.74,0.02
2031-11-30,20.08,34.24,0.0
2031-12-01,8.01,23.34,3.94
2031-12-02,13.95,24.86,0.0
2031-12-03,17.69,28.64,0.0
2031-12-04,20.49,32.74,0.0
2031-12-05,23.73,34.09,1.94
2031-12-06,23.43,32.8,2.64
2031-12-07,26.58,36.24,0.25
2031-12-08,25.56,39.82,0.02
2031-12-09,15.13,30.25,0.09
2031-12-10,18.29,30.06,0.0
